39, State-gov, 77516, 4, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, 0
27, Private, 188189, 7, 10, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 30, United-States, 0
46, Private, 106255, 7, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 0
47, Federal-gov, 282830, 6, 12, Married-civ-spouse, Adm-clerical, Husband, Black, Male, 0, 0, 40, United-States, 1
47, Private, 243904, 8, 9, Divorced, Adm-clerical, Unmarried, White, Male, 0, 0, 40, Honduras, 0
69, Private, 165017, 8, 9, Widowed, Machine-op-inspct, Unmarried, White, Male, 2538, 0, 40, United-States, 0
32, Private, 131584, 8, 9, Married-civ-spouse, Sales, Husband, White, Male, 7298, 0, 40, United-States, 1
51, Private, 427781, 8, 9, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, United-States, 0
36, Private, 334291, 8, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, 1
50, Local-gov, 173224, 3, 14, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 40, United-States, 0
29, Private, 87507, 1, 16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0, 0, 60, India, 0
32, Private, 187560, 2, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 3908, 0, 40, United-States, 0
27, Private, 204497, 11, 6, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male, 0, 0, 75, United-States, 0
60, Private, 230545, 13, 4, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 35, Cuba, 0
31, Private, 118161, 8, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, 0
46, Private, 150499, 6, 12, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 0
40, Local-gov, 96554, 8, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, 0
39, Private, 288551, 7, 10, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 52, United-States, 1
69, Self-emp-not-inc, 104003, 13, 4, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 55, United-States, 0
54, Self-emp-inc, 124963, 4, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, 1
56, Private, 198388, 8, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, 0
47, Federal-gov, 126204, 7, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, 0
25, Private, 91709, 6, 12, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 45, United-States, 0
34, Self-emp-not-inc, 152109, 8, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 60, United-States, 0
24, Self-emp-not-inc, 191954, 13, 4, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, 50, United-States, 0
63, Private, 108097, 7, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 10566, 0, 45, United-States, 0
29, Local-gov, 289991, 3, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, 0
64, Private, 92115, 7, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, 0
44, Private, 320277, 4, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, 0
26, Private, 33610, 8, 9, Never-married, Craft-repair, Other-relative, White, Male, 0, 0, 60, United-States, 0
36, Private, 168276, 11, 6, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, 0
55, State-gov, 175127, 4, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 7688, 0, 38, United-States, 1
37, Private, 254973, 8, 9, Married-civ-spouse, Handlers-cleaners, Wife, White, Female, 0, 0, 40, United-States, 1
37, Private, 95336, 11, 6, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 65, United-States, 0
63, Private, 346975, 4, 13, Married-civ-spouse, Prof-specialty, Wife, White, Female, 7688, 0, 36, United-States, 1
33, Private, 227282, 8, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 60, United-States, 0
19, Private, 138153, 7, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 10, United-States, 0
57, Local-gov, 174132, 3, 14, Married-civ-spouse, Prof-specialty, Wife, Black, Female, 0, 1977, 40, United-States, 1
31, Private, 182237, 6, 12, Married-civ-spouse, Sales, Husband, White, Male, 4386, 0, 45, United-States, 1
58, Local-gov, 217775, 8, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7298, 0, 40, United-States, 1
25, Private, 394503, 7, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, 0
40, Private, 141657, 8, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, 0
18, Private, 125441, 10, 7, Never-married, Other-service, Own-child, White, Male, 1055, 0, 20, United-States, 0
26, Private, 172230, 8, 9, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, 0
29, Private, 282944, 1, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, 1
45, Local-gov, 55377, 4, 13, Married-civ-spouse, Prof-specialty, Husband, Black, Male, 0, 0, 40, United-States, 0
35, State-gov, 49352, 7, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 38, United-States, 0
32, Private, 213887, 7, 10, Divorced, Machine-op-inspct, Unmarried, White, Male, 0, 0, 45, United-States, 0
61, Self-emp-not-inc, 24046, 8, 9, Widowed, Other-service, Other-relative, White, Female, 0, 0, 40, United-States, 0
26, State-gov, 208122, 4, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 15, United-States, 0
56, Private, 176118, 8, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 3103, 0, 40, United-States, 1
22, Private, 227994, 7, 10, Married-spouse-absent, Adm-clerical, Own-child, Asian-Pac-Islander, Female, 0, 0, 39, United-States, 0
49, Private, 215389, 4, 13, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, 0, 0, 48, United-States, 0
40, Private, 99434, 8, 9, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 12, United-States, 0
37, Private, 190964, 8, 9, Separated, Exec-managerial, Own-child, White, Male, 0, 0, 40, United-States, 0
28, Private, 259840, 4, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States, 1
27, Private, 168827, 8, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, 0
34, Self-emp-inc, 28984, 5, 11, Divorced, Sales, Unmarried, White, Female, 0, 0, 40, United-States, 0
49, Private, 182211, 12, 5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 45, United-States, 0
41, Private, 82393, 7, 10, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male, 0, 0, 40, United-States, 0
28, Private, 183639, 4, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 21, United-States, 0
38, Private, 342448, 7, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 55, United-States, 1
47, State-gov, 469907, 6, 12, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 1740, 40, United-States, 0
28, Local-gov, 211920, 8, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, 0
44, State-gov, 33658, 3, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7688, 0, 50, United-States, 1
41, Federal-gov, 34178, 4, 13, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, 0
50, Private, 400630, 2, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 36, United-States, 1
73, Self-emp-not-inc, 161251, 8, 9, Widowed, Craft-repair, Not-in-family, White, Male, 0, 0, 24, United-States, 0
21, Private, 255685, 7, 10, Never-married, Other-service, Own-child, Black, Male, 0, 0, 40, Outlying-US(Guam-USVI-etc), 0
38, Private, 199256, 8, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, 0
47, Private, 221666, 7, 10, Divorced, Tech-support, Unmarried, White, Female, 0, 0, 40, United-States, 0
52, Private, 145409, 7, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 15024, 0, 60, Canada, 1
24, Private, 39615, 4, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 45, United-States, 0
44, Private, 104440, 4, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, 1
27, Private, 151382, 13, 4, Divorced, Machine-op-inspct, Unmarried, White, Male, 0, 974, 40, United-States, 0
61, Self-emp-not-inc, 503675, 7, 10, Married-civ-spouse, Sales, Husband, Black, Male, 0, 0, 60, United-States, 1
58, Private, 306233, 4, 13, Married-civ-spouse, Sales, Husband, White, Male, 15024, 0, 40, United-States, 1
51, Private, 216475, 4, 13, Never-married, Sales, Not-in-family, White, Female, 0, 1564, 43, United-States, 1
49, Private, 50748, 7, 10, Divorced, Sales, Unmarried, White, Female, 0, 0, 55, England, 0
23, Private, 107190, 7, 10, Never-married, Adm-clerical, Own-child, Black, Male, 0, 0, 20, United-States, 0
19, Private, 206874, 5, 11, Never-married, Adm-clerical, Own-child, Black, Female, 0, 0, 40, United-States, 0
21, Private, 83141, 8, 9, Never-married, Farming-fishing, Not-in-family, White, Male, 0, 0, 53, United-States, 0
56, Private, 444089, 10, 7, Divorced, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, 0
35, Private, 141896, 9, 8, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 0
37, Federal-gov, 33487, 7, 10, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female, 0, 0, 20, United-States, 0
41, Private, 65372, 1, 16, Divorced, Sales, Unmarried, White, Female, 0, 0, 50, United-States, 1
30, Private, 341346, 10, 7, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, 0
47, Private, 287480, 7, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 0
59, Self-emp-inc, 107287, 11, 6, Widowed, Exec-managerial, Unmarried, White, Female, 0, 2559, 50, United-States, 1
55, Private, 199067, 10, 7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 32, United-States, 0
31, Private, 159737, 11, 6, Never-married, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, 0
30, Private, 110643, 3, 14, Married-civ-spouse, Adm-clerical, Husband, White, Male, 4386, 0, 40, United-States, 1
24, Private, 117583, 4, 13, Never-married, Exec-managerial, Own-child, White, Male, 0, 0, 48, United-States, 0
49, Self-emp-not-inc, 43479, 7, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 0
23, Private, 203003, 13, 4, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 25, Germany, 0
50, Private, 133963, 8, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 35, United-States, 0
38, Private, 227794, 4, 13, Never-married, Adm-clerical, Not-in-family, Black, Male, 0, 0, 40, United-States, 0
20, Self-emp-not-inc, 112137, 7, 10, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female, 0, 0, 20, South, 0
49, Self-emp-not-inc, 110457, 7, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, 1
45, Private, 281565, 8, 9, Widowed, Other-service, Other-relative, Asian-Pac-Islander, Female, 0, 0, 50, South, 0
46, Federal-gov, 297906, 4, 13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0, 0, 50, United-States, 1
19, Private, 151506, 8, 9, Never-married, Other-service, Own-child, White, Female, 0, 0, 30, United-States, 0
31, Federal-gov, 139455, 4, 13, Never-married, Exec-managerial, Own-child, White, Female, 0, 0, 40, Cuba, 0
38, Private, 26987, 8, 9, Divorced, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, 0
56, Self-emp-not-inc, 233312, 3, 14, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, 1
24, Private, 161092, 4, 13, Never-married, Exec-managerial, Own-child, White, Male, 0, 0, 40, United-States, 0
58, Local-gov, 98361, 8, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, 0
28, Private, 188928, 8, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, 0
22, Private, 164922, 8, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, 0
46, Private, 185673, 8, 9, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 40, United-States, 0
30, Private, 193598, 16, 1, Never-married, Farming-fishing, Not-in-family, White, Male, 0, 0, 40, Mexico, 0
56, Private, 274111, 4, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 45, United-States, 1
56, Private, 160932, 8, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 44, United-States, 1
50, Private, 44368, 7, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, 0
30, Private, 280927, 4, 13, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, 0
24, Private, 222993, 8, 9, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, 0
42, Federal-gov, 25240, 5, 11, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female, 0, 0, 40, United-States, 0
31, Self-emp-not-inc, 204052, 8, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 1
46, Private, 169042, 11, 6, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 25, Ecuador, 0
31, Private, 104509, 4, 13, Never-married, Sales, Not-in-family, White, Female, 0, 0, 65, United-States, 1
38, Local-gov, 185394, 4, 13, Married-civ-spouse, Prof-specialty, Wife, White, Female, 7688, 0, 40, United-States, 1
44, Local-gov, 254146, 3, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, 1
55, Self-emp-inc, 227856, 4, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 2415, 50, United-States, 1
19, Private, 183041, 8, 9, Never-married, Other-service, Own-child, White, Male, 0, 0, 20, United-States, 0
45, Private, 107682, 3, 14, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, 1
50, Self-emp-inc, 287598, 7, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 70, United-States, 0
53, Private, 182186, 12, 5, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, Dominican-Republic, 0
41, Self-emp-inc, 194636, 4, 13, Married-civ-spouse, Sales, Husband, White, Male, 99999, 0, 65, United-States, 1
45, Private, 112305, 7, 10, Divorced, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, 0
21, Private, 212661, 11, 6, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 39, United-States, 0
37, Private, 32709, 4, 13, Married-civ-spouse, Tech-support, Wife, White, Female, 0, 0, 40, United-States, 1
42, Federal-gov, 46366, 8, 9, Separated, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, 0
37, Self-emp-not-inc, 24106, 8, 9, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 30, United-States, 0
45, Self-emp-not-inc, 40666, 5, 11, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 60, United-States, 0
32, Private, 182975, 7, 10, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 20, United-States, 0
30, Private, 345122, 2, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, 0
37, Private, 120045, 8, 9, Divorced, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 56, United-States, 0
32, Private, 152940, 7, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, 1
43, Private, 243580, 4, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, 1
46, Private, 182128, 3, 14, Divorced, Prof-specialty, Unmarried, White, Female, 6497, 0, 50, United-States, 0
33, Private, 101562, 3, 14, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, 0
48, Private, 108699, 8, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, 0
34, Private, 175878, 8, 9, Married-civ-spouse, Sales, Husband, White, Female, 0, 0, 40, United-States, 0
34, Local-gov, 177675, 7, 10, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, 50, United-States, 1
33, Private, 213887, 8, 9, Divorced, Farming-fishing, Not-in-family, White, Male, 0, 0, 40, United-States, 0
36, Private, 357619, 4, 13, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 60, Germany, 0
23, Private, 435835, 8, 9, Never-married, Sales, Not-in-family, White, Male, 0, 1669, 55, United-States, 0
39, Private, 165799, 8, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, 0
22, Private, 71469, 6, 12, Never-married, Sales, Own-child, White, Female, 0, 0, 25, United-States, 0
19, Private, 229745, 8, 9, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, 20, United-States, 0
47, Private, 284916, 8, 9, Married-civ-spouse, Sales, Husband, White, Male, 7298, 0, 45, United-States, 1
46, Private, 28419, 5, 11, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 50, United-States, 0
47, Private, 26950, 3, 14, Divorced, Sales, Not-in-family, White, Female, 0, 0, 6, United-States, 0
47, Self-emp-not-inc, 107231, 1, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 35, United-States, 1
52, Local-gov, 512103, 7, 10, Divorced, Transport-moving, Not-in-family, White, Female, 0, 0, 40, United-States, 0
38, Self-emp-not-inc, 245090, 12, 5, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, Mexico, 0
58, Private, 314153, 8, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, 1
32, Private, 243988, 14, 3, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, Mexico, 0
54, Self-emp-not-inc, 82551, 5, 11, Married-civ-spouse, Tech-support, Other-relative, White, Female, 0, 0, 10, United-States, 0
20, Private, 42706, 7, 10, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 25, United-States, 0
25, Private, 235795, 6, 12, Never-married, Sales, Not-in-family, White, Male, 0, 0, 48, United-States, 0
25, Self-emp-not-inc, 108001, 12, 5, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 15, United-States, 0
